Sumber Semi Makmur	-6.473658, 106.81394
TMS 1	-6.4807412, 106.805689
TB Mitra Jaya Abadi	-6.3684471, 106.7583504
Mt jaya	-6.4294183, 106.9291379
Radynka Gypsum, Tb	-6.39029642489014, 106.892361938953
TB Mulia abadi	-6.4290575, 106.8093128
Indo bangunan 2	-6.7311019, 106.8205623
Rendi Jaya, Tb	-6.6855972, 106.6488426
Sinar Makmur  ( Cipayung )	-6.356223333, 106.8427117
Sinar Cicadas, Pb	-6.3407094, 106.9446403
sinar jaya	-6.928075, 106.933249
TB agung agung	-6.441672, 106.797514
Sentral Bangunan, Tb	-6.407786667, 106.7548717
Putra, Tb (Cibeber)	-6.629185, 106.542525
Bandar Bangunan, Tb	-6.566653806, 106.5973008
Dunia Jaya	-6.510555, 106.8064917
Cahaya Berkat, Tb	-6.43729887, 106.8345792
Tb Sinar jaya	-6.3847724, 106.8467402
Sumber Bahagia, Tb	-6.481948033, 106.8107261
Tb Berkah Bojong Gede	-6.500076, 106.794855
TB Mandiri Bangunan	-6.400012, 106.824103
TB kumala indahh	-6.441502, 106.796244
sanjayaa	-6.400071440207251, 106.7802215432086
Cahaya Bangunan, Tb (Kayu Manis)	-6.5277509, 106.7691712
TB Mutiara 	-6.6028153, 106.7680968
Thafa Jaya, Tb	-6.5820176, 106.8138739
Sinar Sakti Metalindo	-6.3639071, 106.9787287
TB Fajar .	-6.3447403, 106.8664698
99, Tb (Sukabumi)	-6.916668333, 106.92340166
Muria, Tb (Cianjur)	-6.8064208, 107.1586065
Benua Intan, Tb	-6.533620827, 106.7933746
Sinar Eterna, Pt	-6.7183691, 106.8200925
Berkat Jaya, Pb	-6.540413881, 106.8058826
Baru, Pb	-6.60302724, 106.68738278
Jaya Pertiwi, Tb	-6.419305438, 106.8534168
Sinar Barokah, Tb ( Ragajaya )	-6.4450676, 106.768169
Segog Jaya, Tb	-6.632433934, 106.6800157
TB. Maju Makmur	-6.329987, 106.872136
Tri Karya Abadi, Tb (Cianjur)	-6.7070536, 107.05740005
Abadi (Sukaraja), Tb	-6.581956667, 106.8391033
Murni Jaya	-6.58835669, 106.8526913
Putra Jaya Marni Mandiri, Tb	-6.562482384, 106.579848
Murah Jaya ( Lwiliang )	-6.563193333, 106.608895
Puspa, Tb (Cianjur)	-6.88224619, 106.7784168
Bangun Santosa, Ud	-6.481408122, 106.4668035
Cahaya Berkah,Tb	-6.4102478, 106.8488779
Berlian Jaya, Tb	-6.9022142, 106.8493401
Sinar Bintoro, Tb	-6.4581026, 106.839673
Sanjaya, Tk ( Depok )	-6.42361, 106.7962683
Bintang Jaya	-6.3724826, 1068005895.0
Harapan Makmur, Tb	-6.46449838, 106.7779537
Mutiara Pelangi, Tb.	-6.49589131, 106.8757009
TB. Raja Bangunan	-6.3306608, 106.9000167
Sinar Qutubani, Cv	-6.6932994, 106.8753843
Anugerah Jaya, Tb (Ciseeng)	-6.43042, 106.69326
Muslihat, Tb (Sukabumi)	-7.34252799, 106.5616688
Yoto, Bpk	-6.378207, 106.7580839
Aries, Tb	-6.8390133, 107.1299271
Jaya Mas (Sawangan), Tb	-6.396448333, 106.776305
Mandiri Cahaya Abadi. Tb	-6.5660112, 106.6150055
Baduy Liar, Tb (Sukabumi)	-6.84425833, 107.12344333
Jaya,Tb.	-6.3755578, 106.7439158
mustika jaya 2	-6.930618, 106.945803
Sinar Mandiri, Tb	-6.407771, 106.8038496
Subur Abadi, Tk	-6.49902, 106.810675
TB. Sampurna	-6.240804, 106.869411
Ade, Bpk	-6.3676919, 106.6926197
Cahaya Sejahtera, Tb (Pancoran Mas)	-6.4058838, 106.8050566
Mega Sentul, Tb	-6.5216704, 106.8485732
Berkah Makmur Jaya, Tb (Sukabumi)	-7.00144057, 106.79736932
Sinar Pagi, Tb	-6.47130516, 106.7432193
58,Tb	-6.4364831, 106.6952063
Bangun Jaya, Tb	-6.6508503, 106.8606255
Anugrah Jaya 1, Tb	-6.440878781, 106.8198718
Sukses Perkasa (Cileungsi)	-6.420456667, 107.0328257
TB H .ade	-6.973371993461465, 106.824649193254
Maha Jaya, Tb	-6.408463289, 106.9068095
Herul Putra Jaya Steel, Tb (Sukabumi)	-7.25838986, 106.5361129
Sumber Daya Alam, Tb	-6.385139255, 106.7174585
Mekar Jaya, Ud	-6.44345113, 106.8729806
Maspion Utama, Tb	-6.387675771, 106.9403448
Sukses Jaya Abadi ( Pemda Cibinong ). Tk	-6.472931667, 106.82291
Anugerah Jaya (Babakan Madang), Tb	-6.571276667, 106.8647317
TB. Rimba jaya	-6.30434, 106.919741
tb. Indo mulia	-6.356845, 106.879871
Ridho,Cv.	-6.4375973, 106.8810327
Hikmah Jaya	-6.969799050836885, 106.9041362853143
TB baja utara	-6.918731, 106.914481
Carang Pulang Jaya,Tb	-6.1681735, 106.5309804
Tb Jaya makmur	-6.415012, 106.828722
Nabil Blok	-6.562257, 106.8014859
Kartika Jaya, Tb	-6.383317617, 106.6113995
Gung Jaya,Tb	-6.5534398, 106.7757244
Pt Derkey Indonesia Gudang Rokok Samp	-6.530146, 106.8548772
Mekar Semesta	-6.4016196, 106.9654128
Semangat Baru, Ud	-6.5924408, 106.701156
Setia Abadi Jaya, Tb	-6.42165, 106.8382067
Jugala, Tb (Sukabumi)	-6.87359605, 106.86970816
Sumber Bangun Rejeki/Purwasari	-6.6221037, 106.7160926
Jaya Perkasa Sejati, Tb	-6.4517563, 106.9565899
Gemilang (Leuwisadeng), Tb	-6.564857606, 106.5610289
Acc.Tb (Sawangan)	-6.398555, 106.8111167
San Jaya Bangunan, Tb	-6.564232861, 106.6765827
Material Murah Kampung Pabuaran	-6.3250455, 106.2610404
Berkah Mutiara, Tb. (Bojong Sari)	-6.375462553, 106.734303
Maju Jaya, Tb	-6.4134111, 106.9376982
Batako Pres Cidokom,Pb	-6.4079013, 106.7087216
Sinar Beton	-6.4521541, 106.6766181
Sarana Kusen 2, Tk	-6.4251291, 106.5760857
H. Yusup, Tb	-6.50388409354317, 106.65488650347
Ade Putra,Tk	-6.650336667, 106.904745
Permata Bangunan,Tb	-6.3585297, 106.7142251
Intan Mulya, Tb (Sukabumi)	-6.844295, 107.12323666
Miami, Tb (Depok)	-6.42827734632218, 106.736376397312
Gemilang ( Cileungsi )	-6.3921403, 106.9783066
TB saudi 	-6.7033518, 107.0546299
Makmur Batu Tulis	-6.617385, 106.8097233
Cilendek Jaya, Tb	-6.5724237, 106.7685121
TB. Setia Kawan Jaya	-6.3296249, 106.8255289
Indo banguanan gn.putri	-6.440965, 106.908583
Surya Indah, Tb	-6.4046404, 107.0947353
Perum Citayam Grande Valey	-6.460518, 106.7847461
Toham, Bpk	-6.445476, 106.8684502
Randu Sari, Tk	-6.577473376, 106.7322678
tb. bimantara	-6.5618426, 106.8225944
Suka Murah, Tb	-6.3603374, 106.7805326
Duta Bangunan, Tb (Cileungsi)	-6.40843, 106.9736967
perdana	-6.6073642, 106.7949994
Hikmah, Tb (Tenjo)	-0.455129, 101.4623094
Makmur Jaya Kahauripan	-6.47703764, 106.7297732
PT. Satria Putra Persada (Gunung Putri)	-6.453242024125106, 106.8987056234493
Hery Blok, Pb ( Perum Graha Kartika Pratama )	-6.4812844, 106.8259227
Raman Jaya, Tb (Sukabumi)	-6.89434, 106.96289
Bumi Jaya. Tb (Depok)	-6.382601667, 106.827975
Mekar Jaya,Tb	-6.380248361, 106.8869301
Sentra Murah, Tb	-6.418631533, 106.7693619
Alam Jaya,Tk	-6.4826318, 107.1034621
Ciwaluh Jaya, Tb	-6.3274246, 106.4617125
Barokah Jaya 	-6.693265, 106.852844
Ym, Tb	-6.4659821, 106.7936694
TB Jaya Mandiri	-6.4803355, 106.8036218
Sri Nabati, Tb (Cianjur)	-6.88626121, 107.1255252
Sumber Rizky Metland, Tb	-6.387046667, 107.0139433
Amanah, Tk	-6.47988426, 106.4670201
Surya Agung, Tb	-6.4736864, 106.8472455
Mandiri Jaya (Pancoran Mas), Tb	-6.394215, 106.806655
Aneka logam	-6.499011, 106.790209
TB niaga makmur sentosa	-6.5037732, 106.6806477
Tb cahaya nadzma	-6.5010579, 106.8473552
Tb. Makmur Jaya Caringin	-6.7046525, 106.8088837
TB. Surya agung	-6.340228, 106.876102
Sbj bangunan	-6.572381, 106.759
Setia Jaya, Tb (Cibatok Ii)	-6.6054735, 106.6675366
TB Sumber Agung	-6.367754, 106.745803
Raka bangunan	-6.369092, 106.799235
Mekarsari, Tb	-6.406163333, 106.993135
TB sinar mandiri	-6.400944, 106.80844
Subur Indah, Tk	-6.531854, 106.853727
Tb Sinar baru	-6.4149566, 106.822962
Super Crystal, Tb	-6.60442789, 106.6872198
TB sumber aneka	-6.3817164, 106.7690385
Raka abadi	-6.369202, 106.79935
TB Jaya Kembangg	-6.432736, 106.749919
TB sanjaya	-6.40018, 106.780197
Putri Tunggal, Tb	-6.6459, 106.69363
